MinTemp,MaxTemp,Precipitation,ReferenceET,Date
13.95,27.3,0.0,3.9509617436640445,2014-04-20
12.8,25.28,0.0,4.51772691270999,2014-04-21
14.56,21.85,10.56,2.4056583454925353,2014-04-22
15.02,22.13,0.05,4.494390358944962,2014-04-23
14.17,22.55,0.01,4.987458518235102,2014-04-24
11.78,23.88,3.42,4.6382884947031044,2014-04-25
13.1,19.13,2.34,3.4702381345556637,2014-04-26
11.01,22.08,0.12,4.176602037878475,2014-04-27
11.13,20.72,0.0,4.384059944031638,2014-04-28
11.13,21.56,0.0,4.713294940117788,2014-04-29
10.81,24.53,0.0,4.583217369989186,2014-04-30
11.83,22.57,0.0,4.788720378552531,2014-05-01
11.92,23.7,9.83,4.447028403704797,2014-05-02
12.78,18.55,5.74,3.5185262601939766,2014-05-03
13.48,19.7,0.32,4.77518457381446,2014-05-04
12.95,21.1,0.29,4.623692564134013,2014-05-05
10.89,23.68,0.0,4.87127075050862,2014-05-06
13.0,29.09,0.0,5.828952293756447,2014-05-07
12.94,24.19,0.36,4.360122072545207,2014-05-08
11.76,25.06,0.19,4.981536459734732,2014-05-09
13.14,25.96,0.04,5.464934954586993,2014-05-10
13.61,30.64,0.0,5.691692853482876,2014-05-11
15.05,27.71,0.0,5.6414865081508845,2014-05-12
15.58,29.64,0.0,7.5623500050040615,2014-05-13
13.55,21.08,0.0,5.945135816117619,2014-05-14
13.73,21.22,0.09,5.301016207012295,2014-05-15
13.39,22.05,2.36,5.245407795026155,2014-05-16
10.69,24.49,0.02,5.469645604944347,2014-05-17
15.15,24.26,0.29,4.654764381498048,2014-05-18
14.89,25.51,2.77,4.141443640478992,2014-05-19
16.03,29.36,0.0,5.8569026954954895,2014-05-20
17.29,29.02,0.56,6.127710990811657,2014-05-21
17.72,28.94,10.74,4.761161356379133,2014-05-22
16.56,22.21,2.18,3.701404741095299,2014-05-23
16.06,24.19,0.01,4.438864617335905,2014-05-24
16.2,25.39,0.66,4.93929460038051,2014-05-25
16.01,27.93,0.12,4.999018864347694,2014-05-26
15.42,21.89,0.13,3.9454594817471476,2014-05-27
15.24,21.5,4.7,3.6702456926851887,2014-05-28
13.08,24.42,2.17,4.9620743736424044,2014-05-29
15.83,24.05,0.52,5.807514589811798,2014-05-30
13.81,27.6,0.07,5.070855912980608,2014-05-31
16.35,23.09,0.84,3.451898808151908,2014-06-01
16.77,23.56,1.22,4.604826198563948,2014-06-02
15.86,24.39,0.01,5.911643262942521,2014-06-03
15.37,27.29,0.0,6.318882619152252,2014-06-04
15.14,33.77,0.0,6.973028285200346,2014-06-05
18.62,35.65,0.0,7.676668965059955,2014-06-06
20.56,32.64,0.0,6.246157133464992,2014-06-07
18.82,31.1,0.0,6.655578374418581,2014-06-08
18.0,30.01,0.0,6.317517514125646,2014-06-09
18.05,31.93,0.03,6.472544292095136,2014-06-10
19.33,31.98,0.0,6.5946363184968675,2014-06-11
20.79,31.56,0.0,6.060315972158112,2014-06-12
18.8,31.04,0.18,6.44764353889308,2014-06-13
19.54,29.61,2.58,6.667322736686427,2014-06-14
20.43,32.27,2.63,6.764542141193075,2014-06-15
19.99,26.32,4.1,3.7487839313662987,2014-06-16
18.63,26.0,0.74,4.373058736295945,2014-06-17
17.3,28.31,0.96,5.894522506066958,2014-06-18
17.3,28.64,0.0,6.430789584966292,2014-06-19
17.98,29.56,0.0,6.03877531461794,2014-06-20
18.05,33.72,0.01,7.266605673213482,2014-06-21
19.01,33.73,0.0,8.237109122285304,2014-06-22
20.7,36.14,0.0,10.943935063041296,2014-06-23
21.31,39.65,0.03,9.596102757296315,2014-06-24
20.87,29.73,0.28,5.302612434821667,2014-06-25
20.48,28.36,0.0,6.632249411735323,2014-06-26
19.6,29.98,0.0,6.855082177641853,2014-06-27
18.31,36.49,0.0,8.49108238231864,2014-06-28
21.95,36.93,0.01,9.770281473487945,2014-06-29
19.49,28.44,0.01,7.632496186260741,2014-06-30
18.25,30.56,0.0,6.903364824392998,2014-07-01
20.55,38.69,0.0,9.80382476632735,2014-07-02
21.4,35.68,0.01,9.35728658654694,2014-07-03
22.43,40.36,0.0,9.49443297893187,2014-07-04
20.82,30.91,0.0,6.891944765645474,2014-07-05
20.3,36.13,0.01,7.4069333593210915,2014-07-06
22.57,37.82,0.01,8.334672517465922,2014-07-07
21.93,30.77,0.0,7.220494183876496,2014-07-08
20.06,30.07,0.0,6.994278251911899,2014-07-09
20.37,27.34,0.0,7.132196356625497,2014-07-10
20.1,27.02,1.57,6.083340669345941,2014-07-11
19.38,29.81,0.0,6.9546359835632305,2014-07-12
19.57,30.32,0.0,6.167267770054718,2014-07-13
20.28,31.24,0.01,6.384427206527922,2014-07-14
19.75,29.13,0.0,6.825833802213969,2014-07-15
19.47,29.86,0.0,6.68803952357658,2014-07-16
19.79,30.42,0.0,6.334522379071321,2014-07-17
20.16,32.5,0.0,6.779684676744248,2014-07-18
20.77,36.32,0.0,8.326908213609963,2014-07-19
22.18,40.24,0.0,8.592501352162042,2014-07-20
21.85,30.17,0.0,6.717768559605764,2014-07-21
20.81,29.62,0.0,7.563686571259706,2014-07-22
21.76,30.3,0.0,7.198499564766491,2014-07-23
20.33,34.41,0.0,6.909646593906182,2014-07-24
22.95,39.11,0.19,8.821291108423274,2014-07-25
23.18,35.82,5.52,8.344163207297072,2014-07-26
21.74,32.18,0.0,7.73509827859324,2014-07-27
22.26,32.36,0.0,7.305892100097836,2014-07-28
22.97,38.64,1.5,10.424341691105768,2014-07-29
21.45,28.88,0.0,7.469222073303573,2014-07-30
20.2,30.68,0.0,7.096355706419165,2014-07-31
20.25,32.66,0.0,7.132615167789429,2014-08-01
21.69,36.42,0.0,8.455166298006507,2014-08-02
22.78,34.57,0.0,7.169080868964545,2014-08-03
21.76,34.08,0.0,6.45837313573526,2014-08-04
21.99,33.52,0.0,6.584249045947909,2014-08-05
22.8,30.64,0.0,7.790581806807269,2014-08-06
21.26,30.61,0.0,7.099711714174889,2014-08-07
21.69,32.94,0.0,6.817311163696593,2014-08-08
21.58,38.27,0.0,9.15935043775594,2014-08-09
23.85,39.64,0.0,9.875570098016121,2014-08-10
24.65,39.97,0.0,8.417690991192458,2014-08-11
22.98,36.22,0.0,6.466136269748195,2014-08-12
23.91,40.57,0.0,9.423890144807116,2014-08-13
23.85,31.74,0.02,7.159734009900685,2014-08-14
22.6,30.15,0.0,7.142079559554071,2014-08-15
21.89,30.66,0.25,5.7328261919493135,2014-08-16
21.76,29.55,0.01,6.873191356527336,2014-08-17
20.46,35.36,0.0,7.623289023062639,2014-08-18
23.39,38.69,0.09,8.7552555583442,2014-08-19
23.74,33.81,2.56,4.842442341731854,2014-08-20
22.72,32.96,0.65,6.280462369894368,2014-08-21
22.39,34.22,0.0,6.281777737886511,2014-08-22
22.88,35.74,0.0,7.910421999672158,2014-08-23
21.85,29.18,0.0,6.307139461931218,2014-08-24
20.01,30.96,0.0,6.21883444273187,2014-08-25
19.47,37.05,0.0,7.587675750120055,2014-08-26
22.54,35.52,0.0,6.745438584508854,2014-08-27
21.71,33.81,0.0,7.411373633973958,2014-08-28
21.3,31.93,0.0,6.047788560728821,2014-08-29
20.83,34.99,0.16,6.12737484059159,2014-08-30
22.15,36.47,1.13,6.62745336779112,2014-08-31
22.39,30.54,0.0,7.682001599229974,2014-09-01
21.08,28.67,0.0,6.8775146401573215,2014-09-02
20.0,29.53,0.0,6.028181605483719,2014-09-03
20.0,31.92,0.0,5.660345482737644,2014-09-04
20.73,31.54,0.0,5.460613823789491,2014-09-05
19.97,31.11,0.0,5.5338866177898565,2014-09-06
20.53,32.57,0.0,5.522096671812921,2014-09-07
22.03,29.04,3.53,3.285296565803638,2014-09-08
20.72,33.77,0.05,5.261865777944343,2014-09-09
23.34,29.57,0.32,3.6680203912973766,2014-09-10
21.23,31.53,1.25,4.983104725208387,2014-09-11
21.37,32.13,0.94,5.320515919118463,2014-09-12
21.48,31.27,0.21,5.089436350581254,2014-09-13
20.54,33.16,0.0,5.148625383159531,2014-09-14
21.64,35.79,0.76,4.9257733055829185,2014-09-15
22.76,34.92,0.64,5.682228449221683,2014-09-16
23.08,33.35,0.21,5.376210809730101,2014-09-17
24.79,35.46,0.1,7.247101253310164,2014-09-18
26.08,38.88,0.01,9.151021078595333,2014-09-19
25.03,34.65,0.14,4.9149067285430545,2014-09-20
24.51,35.81,0.08,5.507199667795244,2014-09-21
23.97,35.63,0.2,5.029973806550891,2014-09-22
22.32,30.03,1.74,4.9110282238028296,2014-09-23
20.62,32.04,10.86,5.170854414920413,2014-09-24
22.14,28.52,3.43,3.683485131233732,2014-09-25
19.12,25.52,0.01,4.127685828886638,2014-09-26
18.69,27.35,0.03,4.353570620667036,2014-09-27
18.66,28.51,0.0,5.152600378603736,2014-09-28
18.67,29.47,0.0,5.2726907339029285,2014-09-29
20.18,30.38,0.03,5.887419814968657,2014-09-30
19.65,32.44,0.24,4.582842936838905,2014-10-01
22.07,26.14,1.49,3.2871722435952297,2014-10-02
20.42,23.5,12.2,1.9237903274281043,2014-10-03
19.22,21.33,11.7,2.1165326077042863,2014-10-04
18.55,23.59,9.96,2.9232322966122677,2014-10-05
18.3,25.09,2.74,3.3107348619792125,2014-10-06
15.81,30.75,0.0,4.667066033499227,2014-10-07
17.36,33.09,0.0,5.3203157464579105,2014-10-08
18.62,33.68,0.0,5.596921265626672,2014-10-09
18.13,33.91,0.0,5.468827670967518,2014-10-10
20.42,32.66,0.08,4.305283200339263,2014-10-11
20.09,34.6,0.02,5.461420994638242,2014-10-12
20.45,29.1,0.04,4.532646012455428,2014-10-13
19.09,34.96,0.08,6.13016213887554,2014-10-14
19.61,26.52,0.71,3.366881982009131,2014-10-15
19.14,27.71,0.0,3.1241145826597756,2014-10-16
18.8,31.97,0.0,4.590948979519129,2014-10-17
18.23,31.95,0.0,3.8205209334682557,2014-10-18
19.2,28.98,0.0,3.319575428599833,2014-10-19
18.77,27.42,0.04,2.9280119063576153,2014-10-20
15.58,28.35,0.0,3.72700578387104,2014-10-21
18.19,24.08,0.46,5.09380505542842,2014-10-22
17.63,21.29,0.64,4.916644905680227,2014-10-23
16.85,23.66,0.09,4.101963158305229,2014-10-24
15.17,25.41,0.0,3.0781207121344742,2014-10-25
17.04,24.08,1.24,2.595832195652682,2014-10-26
16.83,21.04,2.14,1.9663257882362009,2014-10-27
14.63,22.28,0.58,2.1249660279947924,2014-10-28
14.05,23.63,0.43,2.2374182293498763,2014-10-29
14.46,22.81,0.25,2.5219237500001275,2014-10-30
14.7,22.38,0.16,2.635677378274124,2014-10-31
16.14,22.09,0.02,2.5504633593919537,2014-11-01
13.09,22.8,0.03,2.2136578390061175,2014-11-02
11.4,25.33,0.0,3.9925756660136553,2014-11-03
12.27,26.51,0.0,5.084660401270085,2014-11-04
13.83,23.86,0.11,3.0919423941758057,2014-11-05
13.66,16.18,31.69,1.310914371877002,2014-11-06
14.57,19.13,8.99,3.5502639282640374,2014-11-07
14.78,21.51,0.67,3.1193189420709824,2014-11-08
12.35,25.34,0.0,3.098333601389657,2014-11-09
14.49,22.08,0.07,2.687936458116596,2014-11-10
14.34,20.82,5.25,1.3157567520914364,2014-11-11
12.88,21.14,1.49,2.4502142742131445,2014-11-12
14.19,21.64,0.46,2.6184630025690976,2014-11-13
12.13,25.35,0.0,2.5316379035620873,2014-11-14
13.41,26.34,0.09,3.324753961262254,2014-11-15
14.56,20.72,0.03,2.4256809695832593,2014-11-16
11.92,23.51,0.0,2.4199260070077586,2014-11-17
14.18,21.61,0.03,1.9943858966263512,2014-11-18
11.71,23.55,0.0,2.042856396578645,2014-11-19
12.46,23.23,0.01,1.875955147619219,2014-11-20
11.87,25.33,0.0,2.289574060779872,2014-11-21
14.89,25.15,0.0,2.3939774812199217,2014-11-22
13.87,26.41,0.0,3.610147638643974,2014-11-23
14.5,25.87,0.0,2.787713863456129,2014-11-24
14.28,22.42,0.02,2.132437272740982,2014-11-25
13.86,23.32,0.1,2.3727544883429816,2014-11-26
12.52,22.73,0.05,2.210310303643691,2014-11-27
13.49,24.99,0.0,4.1837906682553925,2014-11-28
15.72,23.01,0.02,3.997223771288785,2014-11-29
15.52,25.81,1.28,4.960703853635283,2014-11-30
12.03,21.93,0.0,3.66336163331054,2014-12-01
12.03,21.75,0.23,2.620650357403029,2014-12-02
12.67,19.55,0.74,1.685349830485842,2014-12-03
11.69,22.27,0.04,2.3071340040714357,2014-12-04
11.45,18.73,1.44,2.064319825251342,2014-12-05
11.19,17.73,0.66,2.068791924344997,2014-12-06
9.77,14.74,4.74,1.5225510347394484,2014-12-07
12.31,15.67,3.84,2.4777148977055607,2014-12-08
10.69,14.11,11.98,1.537779820774035,2014-12-09
11.54,16.74,2.03,2.3087861383002957,2014-12-10
12.49,16.2,4.07,2.5877522572116636,2014-12-11
10.87,17.59,0.33,2.200330897163257,2014-12-12
6.86,18.99,0.0,1.914871380251765,2014-12-13
5.49,19.01,0.01,2.22452074017935,2014-12-14
8.98,19.64,0.0,2.4404956033695004,2014-12-15
8.61,18.03,0.5,1.986933974407345,2014-12-16
11.3,15.92,5.3,1.5475361082625703,2014-12-17
12.42,16.09,9.33,1.3895491976169903,2014-12-18
11.83,17.8,0.6,1.333767234609912,2014-12-19
13.29,18.22,1.66,1.9380487009800995,2014-12-20
13.12,16.75,0.51,2.167651187182331,2014-12-21
11.97,16.85,0.26,1.3462773094771026,2014-12-22
7.44,17.58,0.0,1.2924588734775098,2014-12-23
7.58,16.89,0.0,1.1916055100422478,2014-12-24
7.87,15.3,0.12,1.4078811406667784,2014-12-25
12.68,15.61,2.01,2.547700535638427,2014-12-26
11.26,15.05,2.47,2.0013711843546895,2014-12-27
9.34,16.01,12.37,2.3321078048185604,2014-12-28
8.54,12.67,2.2,2.1444991945071217,2014-12-29
6.73,11.53,3.74,2.578506533619219,2014-12-30
4.83,8.17,19.61,1.9214403886551674,2014-12-31
4.76,12.66,3.99,1.83613622593403,2015-01-01
7.76,13.62,0.15,1.720271827929986,2015-01-02
7.51,16.79,0.01,1.7302903505989857,2015-01-03
11.26,17.88,0.13,2.2710059444231434,2015-01-04
10.08,16.62,0.25,1.8057221340744012,2015-01-05
4.56,15.66,0.0,1.2563422227092151,2015-01-06
8.71,16.0,0.0,1.195466452437101,2015-01-07
8.58,16.48,0.0,1.2734666478823085,2015-01-08
8.83,16.46,0.0,1.825286853650612,2015-01-09
12.12,17.97,0.0,2.2940808493547227,2015-01-10
11.22,18.94,0.35,2.485164484801008,2015-01-11
9.23,16.87,0.03,1.947545785836555,2015-01-12
5.38,19.33,0.0,2.233457549952116,2015-01-13
8.25,19.61,0.21,2.043298166276049,2015-01-14
7.94,20.4,0.35,1.99413044931112,2015-01-15
10.91,21.59,0.25,2.469267841329419,2015-01-16
9.07,17.03,0.13,1.7429861345943274,2015-01-17
7.88,11.99,10.52,0.8508484259968633,2015-01-18
5.53,14.08,0.01,1.5939218561701056,2015-01-19
4.57,15.83,0.36,1.8345991784407838,2015-01-20
7.07,15.43,0.78,1.5031842595045755,2015-01-21
4.8,13.89,0.35,1.6088238532356194,2015-01-22
8.34,12.78,5.47,1.4821674046111653,2015-01-23
10.25,12.63,7.89,1.7453777216652189,2015-01-24
7.03,11.36,3.6,1.288407084148031,2015-01-25
7.96,11.31,18.14,0.9401294066488987,2015-01-26
8.66,12.93,7.22,1.7217247902356525,2015-01-27
7.5,12.93,4.14,2.1468107786355937,2015-01-28
6.83,13.93,1.0,1.5363855607387542,2015-01-29
7.59,17.61,8.25,1.934215088496149,2015-01-30
10.92,18.38,3.57,2.2021956298081227,2015-01-31
8.24,12.12,6.08,1.996915822187758,2015-02-01
7.07,11.6,2.48,2.147112297751915,2015-02-02
4.52,15.93,0.47,2.3516432468232797,2015-02-03
5.61,19.12,0.52,2.989023061221008,2015-02-04
6.11,11.53,1.4,1.920122762536118,2015-02-05
5.85,12.04,0.88,2.420425657078075,2015-02-06
4.47,11.32,0.48,1.8676309662834234,2015-02-07
5.15,11.68,4.66,1.5891060358782791,2015-02-08
5.65,10.46,3.76,2.1125257385714336,2015-02-09
5.82,14.69,0.0,2.125715697659967,2015-02-10
6.1,17.0,0.0,1.820749858476607,2015-02-11
6.24,16.68,0.01,2.023791746333074,2015-02-12
7.18,15.93,0.19,1.504572579751722,2015-02-13
7.0,14.33,0.49,1.410878111488619,2015-02-14
8.35,15.28,0.44,1.7049433785682055,2015-02-15
7.48,14.0,7.14,1.44356452118016,2015-02-16
7.02,14.49,4.91,1.6087230442465612,2015-02-17
7.1,12.76,1.77,1.3183355902650427,2015-02-18
7.71,13.92,3.61,1.368995759770303,2015-02-19
7.1,14.6,0.47,1.832426849265909,2015-02-20
9.69,15.09,8.37,1.3923148390836448,2015-02-21
9.09,13.03,11.11,1.5725271414470476,2015-02-22
10.36,13.91,5.23,2.4572561687779144,2015-02-23
9.88,15.15,2.3,2.6103474412246026,2015-02-24
9.15,11.61,29.01,2.091943248896026,2015-02-25
10.27,13.65,13.64,1.8598156960810004,2015-02-26
9.12,14.06,3.02,1.9565228926885032,2015-02-27
7.74,12.0,4.6,1.2973238223168524,2015-02-28
6.83,14.6,1.28,1.9651890971313535,2015-03-01
7.66,18.89,0.0,2.59159625691086,2015-03-02
11.12,20.44,0.0,2.833122867971411,2015-03-03
10.36,23.86,0.31,3.278037798522796,2015-03-04
9.46,12.4,2.23,3.153716615488588,2015-03-05
9.44,12.38,1.49,3.1000748869966164,2015-03-06
7.48,12.39,1.59,2.559891629554092,2015-03-07
7.55,11.18,22.37,1.4709389889613507,2015-03-08
8.17,12.87,12.31,1.656516987485937,2015-03-09
6.85,13.91,0.3,2.0377653250489765,2015-03-10
7.71,16.15,0.21,2.32611898716583,2015-03-11
7.81,17.74,0.08,2.771051100195436,2015-03-12
7.56,15.76,0.0,2.6576422221601046,2015-03-13
5.04,18.02,0.09,2.7455966977601878,2015-03-14
8.08,13.88,1.16,1.1654162612247416,2015-03-15
8.95,17.04,1.25,1.3677293600801532,2015-03-16
7.98,15.48,0.06,2.375999203576114,2015-03-17
6.26,17.38,0.0,2.646614706580103,2015-03-18
7.4,18.7,0.02,2.970825463193664,2015-03-19
9.98,18.03,0.18,2.7479047199690956,2015-03-20
12.81,14.94,0.47,1.681764855477349,2015-03-21
10.04,19.71,0.52,3.0511894980710026,2015-03-22
8.63,21.62,0.15,3.2553266004443318,2015-03-23
11.54,17.58,30.39,1.614352370319325,2015-03-24
10.48,20.86,0.19,3.637440490773384,2015-03-25
10.91,15.06,9.88,1.9746421288730416,2015-03-26
11.48,14.42,0.25,3.310598302748089,2015-03-27
10.52,17.56,0.02,3.368448207860541,2015-03-28
9.95,17.68,0.06,3.0673157669540805,2015-03-29
12.14,19.32,0.0,3.520564429211523,2015-03-30
13.05,19.44,0.0,3.62206829106001,2015-03-31
11.1,18.09,0.0,3.571884370773764,2015-04-01
10.78,16.68,0.0,3.419543065493185,2015-04-02
9.15,17.75,0.0,3.249924171789711,2015-04-03
8.09,22.09,0.0,3.543633594331218,2015-04-04
9.38,18.22,0.01,3.2819964734611853,2015-04-05
8.42,16.66,0.06,3.0974572635755426,2015-04-06
7.6,15.06,0.0,3.7410097225946473,2015-04-07
7.72,15.2,0.01,3.4979703541876623,2015-04-08
7.32,17.15,0.0,3.3482294732257927,2015-04-09
6.41,21.28,0.0,4.2567910946636776,2015-04-10
7.46,23.32,0.0,4.547078579023755,2015-04-11
9.36,22.77,0.0,4.412703479050629,2015-04-12
11.14,20.34,0.0,3.687507191538799,2015-04-13
7.74,21.75,0.0,3.616847863724967,2015-04-14
8.53,24.34,0.0,4.802081058563701,2015-04-15
9.08,27.6,0.0,4.907389069764933,2015-04-16
13.26,25.88,0.0,4.791946883353788,2015-04-17
12.27,25.52,0.09,4.5201186705012,2015-04-18
13.24,22.93,0.01,3.9600907616086105,2015-04-19
11.81,22.7,0.02,3.628754213386177,2015-04-20
11.36,20.49,0.0,3.4507342079575976,2015-04-21
11.16,23.46,0.0,4.268135597373309,2015-04-22
13.54,28.23,0.0,5.091650567818944,2015-04-23
14.23,22.91,0.01,4.077834734359616,2015-04-24
12.95,24.16,0.0,4.1343401439535326,2015-04-25
14.31,25.16,0.05,4.69105039360461,2015-04-26
14.16,21.63,2.14,3.8855598868646903,2015-04-27
12.59,22.35,0.03,4.955399154875684,2015-04-28
11.12,23.46,0.02,4.522138422886008,2015-04-29
11.19,23.17,0.0,4.358969506865344,2015-04-30
10.99,29.14,0.0,5.307040847675759,2015-05-01
15.73,29.21,0.0,5.760177451240986,2015-05-02
15.7,35.48,0.0,6.492028979312572,2015-05-03
18.73,37.2,0.0,7.843763419278742,2015-05-04
19.16,34.08,0.0,7.161135532788871,2015-05-05
17.28,29.74,0.0,5.540814558557013,2015-05-06
16.91,27.29,0.0,5.754667703354986,2015-05-07
15.34,33.05,0.0,7.0210502103848516,2015-05-08
16.59,25.09,0.0,5.908876130520998,2015-05-09
16.27,25.42,0.0,6.048946551669057,2015-05-10
14.2,26.93,0.03,5.245962354840722,2015-05-11
15.37,27.78,0.0,5.524685046534043,2015-05-12
14.62,28.68,0.0,5.721113376077771,2015-05-13
15.86,33.64,0.0,6.641302808018442,2015-05-14
17.22,34.0,0.02,9.768223747941656,2015-05-15
14.5,20.22,7.19,3.937245405623594,2015-05-16
13.78,21.7,6.89,3.870675575031421,2015-05-17
16.91,25.36,0.67,5.461295512363713,2015-05-18
14.99,32.9,0.0,6.228825332090291,2015-05-19
16.95,29.47,1.17,6.3460046817861375,2015-05-20
14.17,18.57,1.66,4.192196785696406,2015-05-21
13.72,20.77,0.03,5.5757170912924385,2015-05-22
12.81,22.41,0.0,5.116107069832624,2015-05-23
12.26,24.41,0.0,5.291084739608747,2015-05-24
14.68,24.53,0.38,4.693890771965319,2015-05-25
15.89,23.02,2.46,4.307507046467059,2015-05-26
15.22,22.61,1.18,4.991920390727232,2015-05-27
14.69,23.95,0.03,5.392503752071037,2015-05-28
12.72,28.99,0.01,6.837597796066648,2015-05-29
17.53,25.15,0.16,4.521671835139064,2015-05-30
16.24,26.2,0.18,5.395801039036978,2015-05-31
14.51,27.2,0.0,5.5830603487085435,2015-06-01
15.76,26.89,0.0,5.276949813943617,2015-06-02
16.08,27.89,0.0,5.672711140236175,2015-06-03
17.39,29.05,0.04,6.076029178113967,2015-06-04
17.34,28.88,0.36,5.471808300334969,2015-06-05
16.88,29.22,0.41,5.67806864902064,2015-06-06
17.79,31.49,0.06,6.021459376023683,2015-06-07
18.96,32.48,0.0,6.624302782248051,2015-06-08
19.27,32.36,0.0,6.558226727217907,2015-06-09
19.85,33.46,0.04,7.6261976487423855,2015-06-10
20.27,34.46,0.07,7.815430476369358,2015-06-11
21.09,33.04,0.0,8.723622959616785,2015-06-12
19.1,32.42,0.26,6.584962173015646,2015-06-13
19.54,30.2,0.05,6.475693738779759,2015-06-14
19.29,30.03,0.14,6.17473012448005,2015-06-15
18.98,28.06,0.38,6.027489279234223,2015-06-16
19.51,27.01,0.18,6.60406569944498,2015-06-17
19.25,27.62,0.09,6.8477511911587685,2015-06-18
17.65,27.84,0.01,6.441310318391554,2015-06-19
18.91,27.8,0.09,7.229235160941677,2015-06-20
18.97,27.76,0.41,7.0300855524878525,2015-06-21
17.36,31.81,0.0,6.598035211694948,2015-06-22
18.92,36.54,0.0,7.746067157210355,2015-06-23
21.36,34.01,0.2,7.152292709350844,2015-06-24
19.83,29.55,0.08,5.965697085717538,2015-06-25
20.04,29.25,0.06,6.480611058505518,2015-06-26
19.56,30.28,0.0,7.346747510407257,2015-06-27
19.26,32.32,0.01,7.6909561586364035,2015-06-28
20.21,31.43,0.0,6.357547533153648,2015-06-29
20.59,32.94,0.0,6.5872318054874235,2015-06-30
19.77,34.65,0.0,7.999436266295609,2015-07-01
20.45,33.99,0.0,8.139502966003532,2015-07-02
20.27,33.36,0.01,7.3728196031214175,2015-07-03
21.39,32.18,0.01,6.4076268432366765,2015-07-04
22.42,32.92,0.0,6.3576220320558665,2015-07-05
21.84,35.39,0.0,7.098311770303481,2015-07-06
22.54,35.98,0.0,7.383424735411224,2015-07-07
22.75,36.6,0.0,7.773409342624251,2015-07-08
22.97,31.79,0.0,8.510444674870604,2015-07-09
22.15,30.75,0.0,7.303066662267868,2015-07-10
20.84,31.96,0.0,6.030135900644534,2015-07-11
20.57,33.7,0.0,6.8029768628445835,2015-07-12
21.94,32.95,0.0,7.673583348200277,2015-07-13
22.48,32.27,0.0,7.932637263672739,2015-07-14
21.03,33.38,0.02,6.442253468620079,2015-07-15
21.41,36.43,0.0,8.25511962184718,2015-07-16
23.4,36.47,0.0,8.298077073389011,2015-07-17
22.12,37.39,0.0,8.266121682664084,2015-07-18
23.59,39.05,0.01,7.626589297413221,2015-07-19
23.29,34.13,0.19,7.1998762384966035,2015-07-20
22.94,35.94,0.17,6.698281825201898,2015-07-21
23.41,35.24,0.15,6.661146533137843,2015-07-22
24.05,33.73,1.61,7.520296605428927,2015-07-23
24.36,33.05,2.59,7.271016953222236,2015-07-24
22.94,33.33,0.02,6.525399680832548,2015-07-25
22.88,34.31,0.0,7.238556335552866,2015-07-26
22.32,34.78,0.0,7.546397351128975,2015-07-27
23.51,33.8,0.0,7.71412429290651,2015-07-28
23.65,36.63,0.0,7.986700145735072,2015-07-29
23.77,43.25,0.0,8.191282954959071,2015-07-30
27.16,37.85,0.54,8.187780262999084,2015-07-31
25.91,40.56,0.23,8.194168666893344,2015-08-01
25.81,39.91,1.86,9.037728335005546,2015-08-02
23.13,34.6,2.03,7.0368727296543785,2015-08-03
22.46,32.85,0.02,6.6310042603127854,2015-08-04
22.74,36.6,0.0,6.742845534175161,2015-08-05
24.91,34.59,0.0,7.001866862780117,2015-08-06
23.48,35.46,0.0,6.5413768834638635,2015-08-07
23.15,34.39,0.0,6.108926530905693,2015-08-08
24.09,35.9,0.09,6.556605385494771,2015-08-09
24.58,32.92,1.97,5.213944099046052,2015-08-10
23.84,30.52,1.11,7.096738080020607,2015-08-11
24.08,31.15,1.9,6.836933920141493,2015-08-12
23.22,32.98,0.03,6.540663487275757,2015-08-13
23.17,32.76,0.03,5.752399921802815,2015-08-14
22.4,33.97,0.48,6.570994938810337,2015-08-15
22.09,29.76,7.74,4.817942471525357,2015-08-16
20.7,31.85,0.0,6.178354163940207,2015-08-17
21.94,36.88,2.9,7.154460123874252,2015-08-18
23.56,30.87,3.38,5.703850697662198,2015-08-19
22.17,30.11,0.0,7.123066020599759,2015-08-20
21.08,30.32,0.0,6.349294194624438,2015-08-21
20.82,32.56,0.0,5.945311379824359,2015-08-22
23.03,36.34,0.16,7.654051833522023,2015-08-23
23.36,38.1,0.25,6.971516884859842,2015-08-24
24.19,32.57,0.41,5.66180676864265,2015-08-25
23.28,35.42,0.01,6.237110284388242,2015-08-26
24.73,34.19,0.22,6.510356391543653,2015-08-27
25.19,34.26,1.16,7.057603844637403,2015-08-28
23.33,34.63,0.05,7.536243942228012,2015-08-29
21.7,34.33,0.0,7.616270870599295,2015-08-30
21.1,35.0,0.0,7.756532104701998,2015-08-31
21.5,36.19,0.0,6.887630532190617,2015-09-01
23.96,33.65,5.31,5.3166941833655414,2015-09-02
23.47,37.24,0.04,5.666524843185512,2015-09-03
25.01,39.09,0.03,6.67007280059914,2015-09-04
24.1,31.37,4.8,5.453282801521438,2015-09-05
22.33,29.7,0.29,5.006392898549613,2015-09-06
21.5,29.17,0.0,5.55095769532176,2015-09-07
20.71,27.02,14.79,3.561790860646152,2015-09-08
20.63,25.69,15.24,3.8595361830330206,2015-09-09
19.97,27.82,0.22,4.704077747337276,2015-09-10
18.98,32.5,0.07,5.208083911797,2015-09-11
20.61,34.29,0.02,6.987275076661596,2015-09-12
22.85,35.31,0.39,6.352165232475003,2015-09-13
